Kab_Kota,Lat,Lon,Tahun,Bulan,Periode,Curah_Hujan_mm,Suhu_C
Kota Cirebon,-6.706,108.557,2025,7,2025-07,86.5,27.71
Kota Cirebon,-6.706,108.557,2025,8,2025-08,201.5,27.75
Kota Cirebon,-6.706,108.557,2025,9,2025-09,208.8,28.01
Kota Cirebon,-6.706,108.557,2025,10,2025-10,324.3,28.48
Kota Cirebon,-6.706,108.557,2025,11,2025-11,386.1,28.34
Kota Cirebon,-6.706,108.557,2025,12,2025-12,227.5,27.98
Kota Bekasi,-6.238,106.975,2021,1,2021-01,340.7,26.55
Kota Bekasi,-6.238,106.975,2021,2,2021-02,695.2,26.64
Kota Bekasi,-6.238,106.975,2021,3,2021-03,413.5,27.09
Kota Bekasi,-6.238,106.975,2021,4,2021-04,207.6,27.38
Kota Bekasi,-6.238,106.975,2021,5,2021-05,140.4,27.85
Kota Bekasi,-6.238,106.975,2021,6,2021-06,147.0,27.5
Kota Bekasi,-6.238,106.975,2021,7,2021-07,53.0,27.09
Kota Bekasi,-6.238,106.975,2021,8,2021-08,68.2,27.3
Kota Bekasi,-6.238,106.975,2021,9,2021-09,114.6,27.54
Kota Bekasi,-6.238,106.975,2021,10,2021-10,171.1,28.1
Kota Bekasi,-6.238,106.975,2021,11,2021-11,286.2,27.54
Kota Bekasi,-6.238,106.975,2021,12,2021-12,312.2,27.3
Kota Bekasi,-6.238,106.975,2022,1,2022-01,249.2,26.99
Kota Bekasi,-6.238,106.975,2022,2,2022-02,222.9,26.95
Kota Bekasi,-6.238,106.975,2022,3,2022-03,261.6,27.31
Kota Bekasi,-6.238,106.975,2022,4,2022-04,285.3,27.73
Kota Bekasi,-6.238,106.975,2022,5,2022-05,146.3,27.75
Kota Bekasi,-6.238,106.975,2022,6,2022-06,136.2,27.19
Kota Bekasi,-6.238,106.975,2022,7,2022-07,128.7,27.17
Kota Bekasi,-6.238,106.975,2022,8,2022-08,91.5,27.29
Kota Bekasi,-6.238,106.975,2022,9,2022-09,140.7,27.45
Kota Bekasi,-6.238,106.975,2022,10,2022-10,235.9,27.21
Kota Bekasi,-6.238,106.975,2022,11,2022-11,214.8,27.22
Kota Bekasi,-6.238,106.975,2022,12,2022-12,234.4,27.08
Kota Bekasi,-6.238,106.975,2023,1,2023-01,169.6,26.76
Kota Bekasi,-6.238,106.975,2023,2,2023-02,442.1,26.44
Kota Bekasi,-6.238,106.975,2023,3,2023-03,231.0,27.12
Kota Bekasi,-6.238,106.975,2023,4,2023-04,114.6,27.73
Kota Bekasi,-6.238,106.975,2023,5,2023-05,172.4,28.23
Kota Bekasi,-6.238,106.975,2023,6,2023-06,107.1,27.79
Kota Bekasi,-6.238,106.975,2023,7,2023-07,38.4,27.37
Kota Bekasi,-6.238,106.975,2023,8,2023-08,17.4,27.12
Kota Bekasi,-6.238,106.975,2023,9,2023-09,2.1,27.83
Kota Bekasi,-6.238,106.975,2023,10,2023-10,34.4,29.32
Kota Bekasi,-6.238,106.975,2023,11,2023-11,166.5,29.2
Kota Bekasi,-6.238,106.975,2023,12,2023-12,128.3,28.77
Kota Bekasi,-6.238,106.975,2024,1,2024-01,338.8,28.07
Kota Bekasi,-6.238,106.975,2024,2,2024-02,324.2,27.9
Kota Bekasi,-6.238,106.975,2024,3,2024-03,292.9,28.02
Kota Bekasi,-6.238,106.975,2024,4,2024-04,213.0,28.85
Kota Bekasi,-6.238,106.975,2024,5,2024-05,80.0,28.76
Kota Bekasi,-6.238,106.975,2024,6,2024-06,142.8,28.21
Kota Bekasi,-6.238,106.975,2024,7,2024-07,176.4,27.38
Kota Bekasi,-6.238,106.975,2024,8,2024-08,40.6,27.5
Kota Bekasi,-6.238,106.975,2024,9,2024-09,115.8,28.04
Kota Bekasi,-6.238,106.975,2024,10,2024-10,111.6,28.78
Kota Bekasi,-6.238,106.975,2024,11,2024-11,222.9,28.47
Kota Bekasi,-6.238,106.975,2024,12,2024-12,339.4,27.65
Kota Bekasi,-6.238,106.975,2025,1,2025-01,553.7,27.08
Kota Bekasi,-6.238,106.975,2025,2,2025-02,292.3,27.05
Kota Bekasi,-6.238,106.975,2025,3,2025-03,211.4,27.55
Kota Bekasi,-6.238,106.975,2025,4,2025-04,205.5,27.91
Kota Bekasi,-6.238,106.975,2025,5,2025-05,246.8,28.47
Kota Bekasi,-6.238,106.975,2025,6,2025-06,209.4,27.87
Kota Bekasi,-6.238,106.975,2025,7,2025-07,164.9,27.45
Kota Bekasi,-6.238,106.975,2025,8,2025-08,159.0,27.33
Kota Bekasi,-6.238,106.975,2025,9,2025-09,163.2,27.81
Kota Bekasi,-6.238,106.975,2025,10,2025-10,212.0,28.05
Kota Bekasi,-6.238,106.975,2025,11,2025-11,215.4,27.67
Kota Bekasi,-6.238,106.975,2025,12,2025-12,291.7,27.34
Kota Depok,-6.401,106.819,2021,1,2021-01,315.0,24.03
Kota Depok,-6.401,106.819,2021,2,2021-02,551.3,24.11
Kota Depok,-6.401,106.819,2021,3,2021-03,484.5,24.56
Kota Depok,-6.401,106.819,2021,4,2021-04,206.7,24.74
Kota Depok,-6.401,106.819,2021,5,2021-05,166.8,25.25
Kota Depok,-6.401,106.819,2021,6,2021-06,158.7,24.78
Kota Depok,-6.401,106.819,2021,7,2021-07,59.8,24.26
Kota Depok,-6.401,106.819,2021,8,2021-08,86.8,24.73
Kota Depok,-6.401,106.819,2021,9,2021-09,140.1,25.17
Kota Depok,-6.401,106.819,2021,10,2021-10,213.9,25.63
Kota Depok,-6.401,106.819,2021,11,2021-11,319.2,24.86
Kota Depok,-6.401,106.819,2021,12,2021-12,311.9,24.69
Kota Depok,-6.401,106.819,2022,1,2022-01,219.5,24.48
Kota Depok,-6.401,106.819,2022,2,2022-02,227.6,24.29
Kota Depok,-6.401,106.819,2022,3,2022-03,256.1,24.74
Kota Depok,-6.401,106.819,2022,4,2022-04,322.8,25.0
Kota Depok,-6.401,106.819,2022,5,2022-05,187.9,25.04
Kota Depok,-6.401,106.819,2022,6,2022-06,159.9,24.33
Kota Depok,-6.401,106.819,2022,7,2022-07,124.3,24.57
Kota Depok,-6.401,106.819,2022,8,2022-08,105.1,24.89
Kota Depok,-6.401,106.819,2022,9,2022-09,173.7,25.04
Kota Depok,-6.401,106.819,2022,10,2022-10,297.0,24.63
Kota Depok,-6.401,106.819,2022,11,2022-11,261.6,24.57
Kota Depok,-6.401,106.819,2022,12,2022-12,257.0,24.49
Kota Depok,-6.401,106.819,2023,1,2023-01,142.9,24.26
Kota Depok,-6.401,106.819,2023,2,2023-02,383.3,23.8
Kota Depok,-6.401,106.819,2023,3,2023-03,261.0,24.7
Kota Depok,-6.401,106.819,2023,4,2023-04,160.5,25.07
Kota Depok,-6.401,106.819,2023,5,2023-05,169.3,25.58
Kota Depok,-6.401,106.819,2023,6,2023-06,114.9,25.23
Kota Depok,-6.401,106.819,2023,7,2023-07,43.4,24.74
Kota Depok,-6.401,106.819,2023,8,2023-08,17.7,24.69
Kota Depok,-6.401,106.819,2023,9,2023-09,4.8,25.36
Kota Depok,-6.401,106.819,2023,10,2023-10,44.9,27.1
Kota Depok,-6.401,106.819,2023,11,2023-11,232.5,26.8
Kota Depok,-6.401,106.819,2023,12,2023-12,163.1,26.12
Kota Depok,-6.401,106.819,2024,1,2024-01,403.6,25.48
Kota Depok,-6.401,106.819,2024,2,2024-02,365.1,25.6
Kota Depok,-6.401,106.819,2024,3,2024-03,314.0,25.43
Kota Depok,-6.401,106.819,2024,4,2024-04,245.4,26.27
Kota Depok,-6.401,106.819,2024,5,2024-05,95.8,26.3
Kota Depok,-6.401,106.819,2024,6,2024-06,165.0,25.56
Kota Depok,-6.401,106.819,2024,7,2024-07,280.6,24.69
Kota Depok,-6.401,106.819,2024,8,2024-08,62.9,25.01
Kota Depok,-6.401,106.819,2024,9,2024-09,205.8,25.55
Kota Depok,-6.401,106.819,2024,10,2024-10,80.0,26.3
Kota Depok,-6.401,106.819,2024,11,2024-11,339.0,25.79
Kota Depok,-6.401,106.819,2024,12,2024-12,313.4,24.96
Kota Depok,-6.401,106.819,2025,1,2025-01,482.1,24.55
Kota Depok,-6.401,106.819,2025,2,2025-02,250.9,24.49
Kota Depok,-6.401,106.819,2025,3,2025-03,219.8,24.89
Kota Depok,-6.401,106.819,2025,4,2025-04,183.9,25.34
Kota Depok,-6.401,106.819,2025,5,2025-05,227.2,25.68
Kota Depok,-6.401,106.819,2025,6,2025-06,233.1,25.02
Kota Depok,-6.401,106.819,2025,7,2025-07,170.5,24.78
Kota Depok,-6.401,106.819,2025,8,2025-08,201.8,24.68
Kota Depok,-6.401,106.819,2025,9,2025-09,195.0,25.31
Kota Depok,-6.401,106.819,2025,10,2025-10,251.7,25.39
Kota Depok,-6.401,106.819,2025,11,2025-11,177.9,24.9
Kota Depok,-6.401,106.819,2025,12,2025-12,225.7,24.83
Kota Cimahi,-6.884,107.543,2021,1,2021-01,343.5,21.03
Kota Cimahi,-6.884,107.543,2021,2,2021-02,454.7,21.05
Kota Cimahi,-6.884,107.543,2021,3,2021-03,607.9,21.45
Kota Cimahi,-6.884,107.543,2021,4,2021-04,213.9,21.44
Kota Cimahi,-6.884,107.543,2021,5,2021-05,204.0,22.11
Kota Cimahi,-6.884,107.543,2021,6,2021-06,258.3,21.58
Kota Cimahi,-6.884,107.543,2021,7,2021-07,75.3,20.67
Kota Cimahi,-6.884,107.543,2021,8,2021-08,114.1,21.21
Kota Cimahi,-6.884,107.543,2021,9,2021-09,168.6,21.57
Kota Cimahi,-6.884,107.543,2021,10,2021-10,294.5,22.29
Kota Cimahi,-6.884,107.543,2021,11,2021-11,453.0,21.77
Kota Cimahi,-6.884,107.543,2021,12,2021-12,372.6,21.72
Kota Cimahi,-6.884,107.543,2022,1,2022-01,217.6,21.42
Kota Cimahi,-6.884,107.543,2022,2,2022-02,247.2,21.2
Kota Cimahi,-6.884,107.543,2022,3,2022-03,306.0,21.67
Kota Cimahi,-6.884,107.543,2022,4,2022-04,362.7,22.01
Kota Cimahi,-6.884,107.543,2022,5,2022-05,250.5,22.02
Kota Cimahi,-6.884,107.543,2022,6,2022-06,212.1,21.24
Kota Cimahi,-6.884,107.543,2022,7,2022-07,200.3,21.17
Kota Cimahi,-6.884,107.543,2022,8,2022-08,138.3,21.36
Kota Cimahi,-6.884,107.543,2022,9,2022-09,300.9,21.66
Kota Cimahi,-6.884,107.543,2022,10,2022-10,425.6,21.64
Kota Cimahi,-6.884,107.543,2022,11,2022-11,413.4,21.42
Kota Cimahi,-6.884,107.543,2022,12,2022-12,344.4,21.39
Kota Cimahi,-6.884,107.543,2023,1,2023-01,168.6,21.18
Kota Cimahi,-6.884,107.543,2023,2,2023-02,359.0,20.58
Kota Cimahi,-6.884,107.543,2023,3,2023-03,332.0,21.69
Kota Cimahi,-6.884,107.543,2023,4,2023-04,268.8,22.05
Kota Cimahi,-6.884,107.543,2023,5,2023-05,223.5,22.18
Kota Cimahi,-6.884,107.543,2023,6,2023-06,148.5,21.82
Kota Cimahi,-6.884,107.543,2023,7,2023-07,76.9,21.0
Kota Cimahi,-6.884,107.543,2023,8,2023-08,18.9,20.75
Kota Cimahi,-6.884,107.543,2023,9,2023-09,6.9,21.14
Kota Cimahi,-6.884,107.543,2023,10,2023-10,52.4,22.81
Kota Cimahi,-6.884,107.543,2023,11,2023-11,357.3,23.13
Kota Cimahi,-6.884,107.543,2023,12,2023-12,255.1,22.87
Kota Cimahi,-6.884,107.543,2024,1,2024-01,596.4,22.44
Kota Cimahi,-6.884,107.543,2024,2,2024-02,455.0,22.72
Kota Cimahi,-6.884,107.543,2024,3,2024-03,414.2,22.41
Kota Cimahi,-6.884,107.543,2024,4,2024-04,318.6,23.16
Kota Cimahi,-6.884,107.543,2024,5,2024-05,128.3,22.81
Kota Cimahi,-6.884,107.543,2024,6,2024-06,220.5,22.17
Kota Cimahi,-6.884,107.543,2024,7,2024-07,306.6,21.03
Kota Cimahi,-6.884,107.543,2024,8,2024-08,79.7,21.08
Kota Cimahi,-6.884,107.543,2024,9,2024-09,328.8,21.89
Kota Cimahi,-6.884,107.543,2024,10,2024-10,83.7,22.63
Kota Cimahi,-6.884,107.543,2024,11,2024-11,531.9,22.6
Kota Cimahi,-6.884,107.543,2024,12,2024-12,330.5,21.77
Kota Cimahi,-6.884,107.543,2025,1,2025-01,457.6,21.49
Kota Cimahi,-6.884,107.543,2025,2,2025-02,290.1,21.53
Kota Cimahi,-6.884,107.543,2025,3,2025-03,257.0,21.83
Kota Cimahi,-6.884,107.543,2025,4,2025-04,218.7,22.09
Kota Cimahi,-6.884,107.543,2025,5,2025-05,290.5,22.42
Kota Cimahi,-6.884,107.543,2025,6,2025-06,288.9,21.72
Kota Cimahi,-6.884,107.543,2025,7,2025-07,164.6,21.12
Kota Cimahi,-6.884,107.543,2025,8,2025-08,271.9,21.32
Kota Cimahi,-6.884,107.543,2025,9,2025-09,254.1,21.72
Kota Cimahi,-6.884,107.543,2025,10,2025-10,341.9,22.02
Kota Cimahi,-6.884,107.543,2025,11,2025-11,219.3,21.81
Kota Cimahi,-6.884,107.543,2025,12,2025-12,239.9,21.82
Kota Tasikmalaya,-7.327,108.219,2021,1,2021-01,404.9,24.39
Kota Tasikmalaya,-7.327,108.219,2021,2,2021-02,364.0,24.54
Kota Tasikmalaya,-7.327,108.219,2021,3,2021-03,450.7,24.51
Kota Tasikmalaya,-7.327,108.219,2021,4,2021-04,165.3,24.39
Kota Tasikmalaya,-7.327,108.219,2021,5,2021-05,201.5,24.43
Kota Tasikmalaya,-7.327,108.219,2021,6,2021-06,404.4,24.15
Kota Tasikmalaya,-7.327,108.219,2021,7,2021-07,73.2,23.31
Kota Tasikmalaya,-7.327,108.219,2021,8,2021-08,116.2,23.34
Kota Tasikmalaya,-7.327,108.219,2021,9,2021-09,155.1,23.53
Kota Tasikmalaya,-7.327,108.219,2021,10,2021-10,324.9,23.98
Kota Tasikmalaya,-7.327,108.219,2021,11,2021-11,730.8,24.35
Kota Tasikmalaya,-7.327,108.219,2021,12,2021-12,408.6,24.49
Kota Tasikmalaya,-7.327,108.219,2022,1,2022-01,311.2,24.49
Kota Tasikmalaya,-7.327,108.219,2022,2,2022-02,300.2,24.55
Kota Tasikmalaya,-7.327,108.219,2022,3,2022-03,468.1,24.53
Kota Tasikmalaya,-7.327,108.219,2022,4,2022-04,376.5,24.63
Kota Tasikmalaya,-7.327,108.219,2022,5,2022-05,316.5,24.87
Kota Tasikmalaya,-7.327,108.219,2022,6,2022-06,243.0,23.91
Kota Tasikmalaya,-7.327,108.219,2022,7,2022-07,321.5,23.4
Kota Tasikmalaya,-7.327,108.219,2022,8,2022-08,124.0,23.22
Kota Tasikmalaya,-7.327,108.219,2022,9,2022-09,509.1,23.6
Kota Tasikmalaya,-7.327,108.219,2022,10,2022-10,523.6,23.53
Kota Tasikmalaya,-7.327,108.219,2022,11,2022-11,720.3,23.91
Kota Tasikmalaya,-7.327,108.219,2022,12,2022-12,416.6,24.08
Kota Tasikmalaya,-7.327,108.219,2023,1,2023-01,250.8,24.15
Kota Tasikmalaya,-7.327,108.219,2023,2,2023-02,231.6,24.28
Kota Tasikmalaya,-7.327,108.219,2023,3,2023-03,417.6,24.42
Kota Tasikmalaya,-7.327,108.219,2023,4,2023-04,462.0,24.59
Kota Tasikmalaya,-7.327,108.219,2023,5,2023-05,264.1,24.23
Kota Tasikmalaya,-7.327,108.219,2023,6,2023-06,191.1,23.76
Kota Tasikmalaya,-7.327,108.219,2023,7,2023-07,134.2,22.57
Kota Tasikmalaya,-7.327,108.219,2023,8,2023-08,14.0,22.03
Kota Tasikmalaya,-7.327,108.219,2023,9,2023-09,5.1,22.3
Kota Tasikmalaya,-7.327,108.219,2023,10,2023-10,24.8,24.02
Kota Tasikmalaya,-7.327,108.219,2023,11,2023-11,446.7,24.65
Kota Tasikmalaya,-7.327,108.219,2023,12,2023-12,362.4,24.65
Kota Tasikmalaya,-7.327,108.219,2024,1,2024-01,782.4,25.23
Kota Tasikmalaya,-7.327,108.219,2024,2,2024-02,490.1,25.45
Kota Tasikmalaya,-7.327,108.219,2024,3,2024-03,424.7,25.22
Kota Tasikmalaya,-7.327,108.219,2024,4,2024-04,357.6,25.34
Kota Tasikmalaya,-7.327,108.219,2024,5,2024-05,98.3,24.57
Kota Tasikmalaya,-7.327,108.219,2024,6,2024-06,246.6,24.49
Kota Tasikmalaya,-7.327,108.219,2024,7,2024-07,225.7,23.02
Kota Tasikmalaya,-7.327,108.219,2024,8,2024-08,52.7,22.4
Kota Tasikmalaya,-7.327,108.219,2024,9,2024-09,265.8,23.59
Kota Tasikmalaya,-7.327,108.219,2024,10,2024-10,162.4,24.54
Kota Tasikmalaya,-7.327,108.219,2024,11,2024-11,700.2,25.0
Kota Tasikmalaya,-7.327,108.219,2024,12,2024-12,321.8,24.94
Kota Tasikmalaya,-7.327,108.219,2025,1,2025-01,412.6,24.85
Kota Tasikmalaya,-7.327,108.219,2025,2,2025-02,349.4,24.92
Kota Tasikmalaya,-7.327,108.219,2025,3,2025-03,244.0,25.01
Kota Tasikmalaya,-7.327,108.219,2025,4,2025-04,311.4,24.62
Kota Tasikmalaya,-7.327,108.219,2025,5,2025-05,505.3,24.9
Kota Tasikmalaya,-7.327,108.219,2025,6,2025-06,402.3,24.21
Kota Tasikmalaya,-7.327,108.219,2025,7,2025-07,122.8,23.07
Kota Tasikmalaya,-7.327,108.219,2025,8,2025-08,367.3,23.55
Kota Tasikmalaya,-7.327,108.219,2025,9,2025-09,366.6,23.64
Kota Tasikmalaya,-7.327,108.219,2025,10,2025-10,562.0,24.29
Kota Tasikmalaya,-7.327,108.219,2025,11,2025-11,409.2,24.2
Kota Tasikmalaya,-7.327,108.219,2025,12,2025-12,326.4,24.49
Kota Banjar,-7.365,108.538,2021,1,2021-01,355.3,25.6
Kota Banjar,-7.365,108.538,2021,2,2021-02,467.9,25.65
Kota Banjar,-7.365,108.538,2021,3,2021-03,288.0,25.8
Kota Banjar,-7.365,108.538,2021,4,2021-04,152.7,25.75
Kota Banjar,-7.365,108.538,2021,5,2021-05,88.4,25.88
Kota Banjar,-7.365,108.538,2021,6,2021-06,253.5,25.56
Kota Banjar,-7.365,108.538,2021,7,2021-07,55.8,24.79
Kota Banjar,-7.365,108.538,2021,8,2021-08,92.7,24.67
Kota Banjar,-7.365,108.538,2021,9,2021-09,151.8,24.9
Kota Banjar,-7.365,108.538,2021,10,2021-10,187.2,25.34
Kota Banjar,-7.365,108.538,2021,11,2021-11,469.8,25.67
Kota Banjar,-7.365,108.538,2021,12,2021-12,329.2,25.76
Kota Banjar,-7.365,108.538,2022,1,2022-01,312.8,25.83
Kota Banjar,-7.365,108.538,2022,2,2022-02,262.6,25.77
Kota Banjar,-7.365,108.538,2022,3,2022-03,403.3,25.84
Kota Banjar,-7.365,108.538,2022,4,2022-04,287.4,25.98
Kota Banjar,-7.365,108.538,2022,5,2022-05,192.8,26.3
Kota Banjar,-7.365,108.538,2022,6,2022-06,217.8,25.28
Kota Banjar,-7.365,108.538,2022,7,2022-07,182.9,24.67
Kota Banjar,-7.365,108.538,2022,8,2022-08,124.3,24.51
Kota Banjar,-7.365,108.538,2022,9,2022-09,408.3,24.89
Kota Banjar,-7.365,108.538,2022,10,2022-10,294.2,24.74
Kota Banjar,-7.365,108.538,2022,11,2022-11,521.1,25.11
Kota Banjar,-7.365,108.538,2022,12,2022-12,324.3,25.31
Kota Banjar,-7.365,108.538,2023,1,2023-01,202.7,25.43
Kota Banjar,-7.365,108.538,2023,2,2023-02,206.6,25.52
Kota Banjar,-7.365,108.538,2023,3,2023-03,237.5,25.75
Kota Banjar,-7.365,108.538,2023,4,2023-04,341.7,25.86
Kota Banjar,-7.365,108.538,2023,5,2023-05,145.1,25.55
Kota Banjar,-7.365,108.538,2023,6,2023-06,121.5,25.03
Kota Banjar,-7.365,108.538,2023,7,2023-07,101.4,23.83
Kota Banjar,-7.365,108.538,2023,8,2023-08,7.1,23.36
Kota Banjar,-7.365,108.538,2023,9,2023-09,2.4,23.77
Kota Banjar,-7.365,108.538,2023,10,2023-10,13.0,25.97
Kota Banjar,-7.365,108.538,2023,11,2023-11,245.1,26.16
Kota Banjar,-7.365,108.538,2023,12,2023-12,164.3,26.17
Kota Banjar,-7.365,108.538,2024,1,2024-01,372.0,26.61
Kota Banjar,-7.365,108.538,2024,2,2024-02,282.8,26.91
Kota Banjar,-7.365,108.538,2024,3,2024-03,253.0,26.61
Kota Banjar,-7.365,108.538,2024,4,2024-04,261.9,26.63
Kota Banjar,-7.365,108.538,2024,5,2024-05,47.7,25.84
Kota Banjar,-7.365,108.538,2024,6,2024-06,190.2,25.72
Kota Banjar,-7.365,108.538,2024,7,2024-07,114.7,24.35
Kota Banjar,-7.365,108.538,2024,8,2024-08,29.1,23.78
Kota Banjar,-7.365,108.538,2024,9,2024-09,165.3,25.01
Kota Banjar,-7.365,108.538,2024,10,2024-10,169.0,26.16
Kota Banjar,-7.365,108.538,2024,11,2024-11,389.1,26.28
Kota Banjar,-7.365,108.538,2024,12,2024-12,335.1,26.32
Kota Banjar,-7.365,108.538,2025,1,2025-01,349.4,26.15
Kota Banjar,-7.365,108.538,2025,2,2025-02,238.8,26.14
Kota Banjar,-7.365,108.538,2025,3,2025-03,159.7,26.29
Kota Banjar,-7.365,108.538,2025,4,2025-04,212.4,26.07
Kota Banjar,-7.365,108.538,2025,5,2025-05,396.8,26.13
Kota Banjar,-7.365,108.538,2025,6,2025-06,288.0,25.56
Kota Banjar,-7.365,108.538,2025,7,2025-07,70.1,24.31
Kota Banjar,-7.365,108.538,2025,8,2025-08,267.5,24.85
Kota Banjar,-7.365,108.538,2025,9,2025-09,312.0,25.03
Kota Banjar,-7.365,108.538,2025,10,2025-10,498.8,25.63
Kota Banjar,-7.365,108.538,2025,11,2025-11,443.1,25.36
Kota Banjar,-7.365,108.538,2025,12,2025-12,280.2,25.78
